drug_code,drug_name,insurance_status,insurance_status_normalized,hospital_status,hospital_status_normalized,document_office_status,document_office_status_normalized,file_required_status,file_required_normalized,max_prescription,hard_to_treat_status,hard_to_treat_normalized,barcode_required_status,barcode_required_normalized,electronic_prescription_only_status,electronic_prescription_only_normalized,price_without_subsidy,organization_share_percent_without_subsidy,government_subsidy,accepted_total_price,related_specialties_button,unrelated_specialties_button,source_page
01266,"TRIPTORELIN (AS ACETATE) 3.75 mg INJECTION, POWDER, LYOPHILIZED, FOR SUSPENSION, EXTENDED RELEASE PARENTERAL 3.75MG INJECTION",است,covered,نيست,False,خير,False,خير,False,3,است,True,بله,True,است,True,16000000,90.0,3000000,19000000,True,True,13
01742,"TROPICAMIDE 1% 10 mL SOLUTION, DROPS OPHTHALMIC 10ML DROPS",است,covered,نيست,False,خير,False,خير,False,5,نيست,False,خير,False,نيست,False,391812,70.0,170688,562500,True,True,14
01238,TRANEXAMIC ACID 100 mg/1mL 5 mL INJECTION PARENTERAL 100MG/ML INJECTION,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,625199,70.0,24801,650000,True,True,14
01239,TRANEXAMIC ACID 250 mg CAPSULE ORAL CAPSULE,است,covered,نيست,False,خير,False,خير,False,200,است,True,خير,False,نيست,False,31729,70.0,58271,90000,True,True,14
01241,TRANYLCYPROMINE 10 mg TABLET ORAL 10MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,بله,True,نيست,False,27990,70.0,90010,118000,True,True,14
02481,"TRASTUZUMAB 440 mg INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL INJECTION",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,156929261,90.0,18070739,175000000,True,True,14
01242,TRAZODONE HYDROCHLORIDE 50 mg TABLET ORAL 50MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,18810,70.0,3190,22000,True,True,14
01244,TRETINOIN 0.025% 15 g GEL TOPICAL GEL,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,718065,70.0,31935,750000,True,True,14
01245,TRETINOIN 0.05% 15 g CREAM TOPICAL CREAM,است,covered,نيست,False,خير,False,خير,False,5,نيست,False,خير,False,نيست,False,670911,70.0,29089,700000,True,True,14
01696,TRETINOIN 0.05% 15 g GEL TOPICAL GEL,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,352560,70.0,27440,380000,True,True,14
01246,TRETINOIN 0.05% 15 mL LOTION TOPICAL SOLUTION,است,covered,نيست,False,خير,False,خير,False,2,نيست,False,خير,False,نيست,False,4500,70.0,0,4500,True,True,14
03431,TRETINOIN 10 mg CAPSULE ORAL 10MG CAPSULE,است,covered,نيست,False,خير,False,بله,True,طبق پرونده,نيست,False,بله,True,است,True,633000,70.0,5346000,5979000,True,True,15
01248,TRIAMCINOLONE ACETONIDE 0.1% 15 g CREAM TOPICAL CREAM,است,covered,نيست,False,خير,False,خير,False,5,است,True,خير,False,نيست,False,687000,70.0,163000,850000,True,True,15
01249,TRIAMCINOLONE ACETONIDE 0.1% 15 g OINTMENT TOPICAL OINTMENT,است,covered,نيست,False,خير,False,خير,False,3,است,True,خير,False,نيست,False,687000,70.0,63000,750000,True,True,15
01247,TRIAMCINOLONE ACETONIDE 40 mg/1mL 1 mL INJECTION PARENTERAL INJECTION,است,covered,نيست,False,خير,False,خير,False,10,است,True,خير,False,نيست,False,513477,70.0,36523,550000,True,True,15
01251,TRIAMCINOLONE NN 1 mg/2.5 mg/100000 [iU]/1g 15 g OINTMENT TOPICAL OINTMENT,است,covered,نيست,False,خير,False,خير,False,3,است,True,خير,False,نيست,False,653160,70.0,316840,970000,True,True,15
02396,PACLITAXEL 6 mg/1mL 16.7 mL INJECTION PARENTERAL INJECTION,است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,7853556,90.0,6146444,14000000,True,True,15
01898,PAMIDRONATE DISODIUM 3 mg/1mL 10 mL INJECTION PARENTERAL 30MG INJECTION,صرفا مشمول صندوق صعب العلاج,صرفا مشمول صندوق صعب العلاج,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,1,0.0,1,2,True,True,15
01899,"PAMIDRONATE DISODIUM 9 mg/1mL 10 mL INJECTION, SOLUTION, CONCENTRATE PARENTERAL 90MG INJECTION",است,covered,نيست,False,خير,False,خير,False,3,است,True,بله,True,است,True,927906,90.0,1387494,2315400,True,True,15
00944,"PANCREATIN 8000 [iU] TABLET, DELAYED RELEASE ORAL TABLET",است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,21560,70.0,53440,75000,True,True,15
00946,PANCURONIUM BROMIDE 2 mg/1mL 2 mL INJECTION PARENTERAL 4MG/2ML INJECTION,است,covered,است,True,خير,False,خير,False,10,نيست,False,خير,False,نيست,False,360000,70.0,890000,1250000,True,True,15
02332,"PANTOPRAZOLE (AS SODIUM SESQUIHYDRATE) 20 mg TABLET, DELAYED RELEASE ORAL 20MG TABLET",است,covered,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,نيست,False,35000,0.0,0,35000,True,True,16
02336,"PANTOPRAZOLE (AS SODIUM) 40 mg INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 40MG INJECTION",است,covered,است,True,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,571000,70.0,179000,750000,True,True,16
00948,PAPAVERINE HYDROCHLORIDE 40 mg/1mL 1 mL INJECTION PARENTERAL 40MG/ML INJECTION,است,covered,است,True,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,257100,70.0,1392900,1650000,True,True,16
01088,QUINIDINE SULFATE 200 mg TABLET ORAL 200MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,بله,True,نيست,False,10000,70.0,180000,190000,True,True,16
01091,QUININE 250MG/ML AMP 250MG/ML INJECTION,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,0,70.0,0,0,True,True,16
01092,RABIES IMMUNE GLOBULIN (HUMAN) 150 [iU]/1mL 2 mL INJECTION PARENTERAL INJECTION,است,covered,نيست,False,خير,False,خير,False,1,نيست,False,بله,True,است,True,2300000,70.0,0,2300000,True,True,16
01653,"PROPOFOL 10 mg/1mL 20 mL INJECTION, EMULSION PARENTERAL 200MG/20ML INJECTION",است,covered,است,True,خير,False,خير,False,1,نيست,False,بله,True,نيست,False,2730000,70.0,1000000,3730000,True,True,16
01951,"PROPOFOL 10 mg/1mL 50 mL INJECTION, EMULSION PARENTERAL INJECTION",است,covered,است,True,خير,False,خير,False,1,نيست,False,بله,True,نيست,False,5380000,70.0,5000000,10380000,True,True,16
01067,PROPRANOLOL HYDROCHLORIDE 10 mg TABLET ORAL TABLET,است,covered,نيست,False,خير,False,خير,False,400,نيست,False,خير,False,نيست,False,10639,70.0,9361,20000,True,True,16
01949,PROPRANOLOL HYDROCHLORIDE 1 mg/1mL 1 mL INJECTION PARENTERAL 1MG/ML INJECTION,است,covered,است,True,خير,False,خير,False,10,نيست,False,خير,False,نيست,False,513850,70.0,6150,520000,True,True,16
01068,PROPRANOLOL HYDROCHLORIDE 40 mg TABLET ORAL TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,22890,70.0,1110,24000,True,True,17
01072,PROPYLTHIOURACIL 50 mg TABLET ORAL 50MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,18210,70.0,6790,25000,True,True,17
00042,PROSTAGLANDIN E1 (ALPROSTADIL) 0.5 mg/1mL 1 mL INJECTION PARENTERAL INJECTION,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,بله,True,است,True,6715000,70.0,20715000,27430000,True,True,17
00451,PROSTAGLANDIN E2 3 mg TABLET VAGINAL 3MG TABLET,است,covered,نيست,False,خير,False,خير,False,5,نيست,False,بله,True,است,True,490000,70.0,0,490000,True,True,17
00452,PROSTAGLANDIN E2 10 mg/1mL 0.5 mL INJECTION PARENTERAL 5MG/0.5ML INJECTION,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,بله,True,است,True,1100000,70.0,0,1100000,True,True,17
01655,PROTAMINE SULFATE 10 mg/1mL 5 mL INJECTION PARENTERAL 5ML INJECTION,است,covered,است,True,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,621956,70.0,28044,650000,True,True,17
01049,PRILOCAINE / FELYPRESSIN 30 mg/0.54 ug/1mL 1.8 mL INJECTION PARENTERAL CARTRIGE,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,5,نيست,False,خير,False,نيست,False,363350,0.0,36650,400000,True,True,17
01050,PRIMAQUINE (AS PHOSPHATE) 15 mg TABLET ORAL 15MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,بله,True,نيست,False,14500,70.0,0,14500,True,True,17
01650,PRIMIDONE 125 mg/5mL 250 mL SUSPENSION ORAL 250ML SUSPENTION,است,covered,نيست,False,خير,False,خير,False,3,است,True,بله,True,است,True,3500000,90.0,2000000,5500000,True,True,17
01051,PRIMIDONE 250 mg TABLET ORAL 250MG TABLET,است,covered,نيست,False,خير,False,خير,False,300,نيست,False,بله,True,است,True,58200,70.0,9900,68100,True,True,17
01054,PROCAINAMIDE HYDROCHLORIDE 100 mg/1mL 10 mL INJECTION PARENTERAL 100MG/ML INJECTION,است,covered,است,True,خير,False,خير,False,10,نيست,False,بله,True,است,True,885220,70.0,2937780,3823000,True,True,18
01055,PROCARBAZINE (AS HYDROCHLORIDE) 50 mg CAPSULE ORAL 50MG CAPSULE,است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,148970,90.0,23030,172000,True,True,18
02534,PROGESTERONE 200 mg SUPPOSITORY VAGINAL 200MG PESSARY,است,covered,نيست,False,خير,False,خير,False,30,نيست,False,خير,False,نيست,False,137824,90.0,92176,230000,True,True,18
01057,PROGESTERONE 25 mg/1mL 1 mL INJECTION PARENTERAL 25MG/ML INJECTION,است,covered,نيست,False,خير,False,خير,False,20,نيست,False,خير,False,نيست,False,292167,90.0,7833,300000,True,True,18
02082,PROGESTERONE 400 mg SUPPOSITORY VAGINAL 400MG SUPPOSITORY,است,covered,نيست,False,خير,False,خير,False,20,نيست,False,خير,False,نيست,False,263671,90.0,286329,550000,True,True,18
01058,PROGESTERONE 50 mg/1mL 1 mL INJECTION PARENTERAL 50MG/ML INJECTION,است,covered,نيست,False,خير,False,خير,False,20,نيست,False,خير,False,نيست,False,591434,90.0,8566,600000,True,True,18
01060,PROMETHAZINE 5 mg/5mL 60 mL SYRUP ORAL SYRUP,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,484521,70.0,15479,500000,True,True,18
01061,PROMETHAZINE 25MG/ML 2ML AMP 25MG/ML INJECTION,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,خير,False,نيست,False,42800,70.0,0,42800,True,True,18
01062,PROMETHAZINE HYDROCHLORIDE 25 mg TABLET ORAL 25MG TABLET,است,covered,نيست,False,خير,False,خير,False,60,نيست,False,خير,False,نيست,False,14500,70.0,0,14500,True,True,18
01777,PROPAFENONE HYDROCHLORIDE 150 mg TABLET ORAL 150MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,بله,True,نيست,False,7470,70.0,0,7470,True,True,18
01778,PROPAFENONE HYDROCHLORIDE 300 mg TABLET ORAL 300MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,بله,True,نيست,False,13350,70.0,0,13350,True,True,19
01034,POVIDONE IODINE 10% 1000 mL SOLUTION TOPICAL 1000ML SOLUTION,است,covered,است,True,خير,False,خير,False,2,نيست,False,خير,False,نيست,False,1932100,70.0,1466000,3398100,True,True,19
01035,POVIDONE IODINE 10% 250 mL SOLUTION TOPICAL 250ML SOLUTION,است,covered,است,True,خير,False,خير,False,2,نيست,False,خير,False,نيست,False,504500,70.0,441100,945600,True,True,19
01843,POVIDONE IODINE 10% 250 mL DOUCHE VAGINAL 250ML DOUCH VAGINAL,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,بله,True,نيست,False,709000,70.0,276000,985000,True,True,19
01031,POVIDONE IODINE 10% 3800 mL SOLUTION TOPICAL SOLUTION,است,covered,است,True,خير,False,خير,False,2,نيست,False,خير,False,نيست,False,6713700,70.0,5179500,11893200,True,True,19
01040,POVIDONE IODINE 10% 60 mL SOLUTION TOPICAL SOLUTION,است,covered,است,True,خير,False,خير,False,2,نيست,False,خير,False,نيست,False,161300,70.0,153100,314400,True,True,19
01038,POVIDONE IODINE 10% 80 g GEL VAGINAL GEL,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,384800,70.0,165200,550000,True,True,19
01041,PRAZIQUANTEL 600 mg TABLET ORAL 600MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,بله,True,نيست,False,59000,70.0,0,59000,True,True,19
01042,PRAZOSIN 1 mg TABLET ORAL 1MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,است,True,خير,False,است,True,19252,70.0,748,20000,True,True,19
01043,PRAZOSIN 5 mg TABLET ORAL 5MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,است,True,خير,False,است,True,14160,70.0,21840,36000,True,True,19
01045,PREDNISOLONE 5 mg TABLET ORAL 5MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,16803,70.0,3197,20000,True,True,20
01046,"PREDNISOLONE ACETATE 1% 10 mL SUSPENSION, DROPS OPHTHALMIC DROPS",است,covered,نيست,False,خير,False,خير,False,5,نيست,False,خير,False,نيست,False,497133,70.0,387867,885000,True,True,20
01044,PREDNISOLONE 50 mg TABLET ORAL 50MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,36049,70.0,73951,110000,True,True,20
01018,PIROXICAM 20 mg/1mL INJECTION PARENTERAL 20MG/ML INJECTION,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,خير,False,نيست,False,353500,70.0,156500,510000,True,True,20
00954,PAROMOMYCIN 250 mg CAPSULE ORAL 250MG CAPSULE,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,بله,True,نيست,False,40000,70.0,0,40000,True,True,20
00955,PATENT BLUE V 25 mg/1mL 2 mL INJECTION PARENTERAL INJECTION,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,بله,True,است,True,3570000,70.0,0,3570000,True,True,20
00956,PEDIATRIC GRIPPE 0.67 mg/10 mg/5mL 60 mL SYRUP ORAL SYRUP,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,459900,70.0,40100,500000,True,True,20
01714,PENICILLAMINE 250 mg CAPSULE ORAL 250MG CAPSULE,است,covered,نيست,False,خير,False,خير,False,300,نيست,False,بله,True,نيست,False,36350,70.0,103750,140100,True,True,20
02708,TRAMADOL HYDROCHLORIDE 50 mg/1mL 1 mL INJECTION PARENTERAL 50MG/ML INJECTION,است,covered,است,True,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,645181,70.0,4819,650000,True,True,20
02092,ONDANSETRON 2 mg/1 mL 4 mL INJECTION PARENTERAL INJECTION,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,خير,False,نيست,False,489300,70.0,20700,510000,True,True,20
02093,ONDANSETRON 4 mg TABLET ORAL 4MG TABLET,است,covered,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,نيست,False,17250,70.0,4750,22000,True,True,21
02394,ONDANSETRON 4 mg/5mL 60 mL SOLUTION ORAL 4MG/5ML SYRUP,است,covered,نيست,False,خير,False,خير,False,2,نيست,False,خير,False,نيست,False,511300,70.0,188700,700000,True,True,21
00933,ORS 27G SACHET SACHET,است,covered,نيست,False,خير,False,خير,False,30,نيست,False,خير,False,نيست,False,10000,70.0,2726,12726,True,True,21
01916,"OXALIPLATIN 100 mg INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL INJECTION",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,8619622,90.0,11380378,20000000,True,True,21
01915,"OXALIPLATIN 50 mg INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL INJECTION",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,5908111,90.0,5091889,11000000,True,True,21
01878,OXANDROLONE 2.5 mg TABLET ORAL 2.5MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,86200,70.0,123800,210000,True,True,21
00934,OXAZEPAM 10 mg TABLET ORAL 10MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,21022,70.0,978,22000,True,True,21
02280,OXCARBAZEPINE 150 mg TABLET ORAL 150MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,22000,70.0,38000,60000,True,True,21
02447,OXCARBAZEPINE 300 mg TABLET ORAL 300MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,20000,70.0,100000,120000,True,True,21
02448,OXCARBAZEPINE 600 mg TABLET ORAL 600MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,6000,70.0,0,6000,True,True,21
00935,OXYBUTYNIN HYDROCHLORIDE 5 mg TABLET ORAL 5MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,27858,70.0,1142,29000,True,True,22
00936,OXYMETHOLONE 50 mg TABLET ORAL 50MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,68555,70.0,47445,116000,True,True,22
00939,OXYTOCIN 10 U/1mL INJECTION PARENTERAL 10U/ML INJECTION,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,خير,False,نيست,False,622700,70.0,27300,650000,True,True,22
01026,POTASSIUM AMINOBENZOIC ACID (POTABA) 500 mg TABLET ORAL 500MG TABLET,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,30400,70.0,7100,37500,True,True,22
02395,PACLITAXEL 6 mg/1mL 25 mL INJECTION PARENTERAL INJECTION,است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,7894220,90.0,10605780,18500000,True,True,22
01934,SODIUM BENZOATE 2MG/10ML AMP 1MG/5ML INJECTION,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,بله,True,است,True,391000,95.0,1443000,1834000,True,True,22
